frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
11,2026-08-01T22:21:37.014+09:00,1.333,10,8.31,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.303,,"{""0"": 111, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 111, ""1"": 132}",111,1,1,0,0,0.303,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
12,2026-08-01T22:21:37.123+09:00,1.443,11,8.37,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,749,green,0,unknown,0.000000,null,0.000000,0.183,,"{""0"": 109, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 109, ""1"": 133}",109,1,1,0,0,0.183,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
13,2026-08-01T22:21:37.227+09:00,1.548,12,8.46,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.287,,"{""0"": 111, ""1"": 109, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 111, ""1"": 109}",109,1,1,0,0,0.287,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
14,2026-08-01T22:21:37.331+09:00,1.651,13,8.53,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.287,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.287,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
15,2026-08-01T22:21:37.435+09:00,1.755,14,8.59,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.176,,"{""0"": 110, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 110, ""1"": 133}",110,1,1,0,0,0.176,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
16,2026-08-01T22:21:37.541+09:00,1.860,15,8.65,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.280,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.280,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
17,2026-08-01T22:21:37.656+09:00,1.976,16,8.64,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.294,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
18,2026-08-01T22:21:37.760+09:00,2.081,17,8.69,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.190,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.190,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
19,2026-08-01T22:21:37.874+09:00,2.193,18,8.70,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.301,,"{""0"": 109, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 109, ""1"": 133}",109,1,1,0,0,0.301,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
20,2026-08-01T22:21:37.981+09:00,2.301,19,8.73,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 132}",132,1,1,0,0,0.294,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
21,2026-08-01T22:21:38.085+09:00,2.404,20,8.77,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 110, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 110, ""1"": 133}",110,1,1,0,0,0.292,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
22,2026-08-01T22:21:38.202+09:00,2.521,21,8.76,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.409,,"{""0"": 110, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 110, ""1"": 134}",110,1,1,0,0,0.409,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
23,2026-08-01T22:21:38.308+09:00,2.629,22,8.78,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.297,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,0,0,0.297,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
24,2026-08-01T22:21:38.419+09:00,2.740,23,8.79,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 137, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 137, ""1"": 133}",133,1,1,0,0,0.305,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
25,2026-08-01T22:21:38.526+09:00,2.846,24,8.82,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.410,,"{""0"": 250, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 132}",132,1,1,0,0,0.410,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
26,2026-08-01T22:21:38.627+09:00,2.947,25,8.85,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 110, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 110, ""1"": 134}",110,1,1,0,0,0.286,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
27,2026-08-01T22:21:38.727+09:00,3.048,26,8.89,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.278,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,0,0,0.278,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
28,2026-08-01T22:21:38.839+09:00,3.159,27,8.89,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.388,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,0,0,0.388,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
29,2026-08-01T22:21:38.936+09:00,3.256,28,8.93,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.278,,"{""0"": 110, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 110, ""1"": 134}",110,1,1,0,0,0.278,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
30,2026-08-01T22:21:39.041+09:00,3.362,29,8.95,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.276,,"{""0"": 109, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 109, ""1"": 133}",109,1,1,0,0,0.276,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
31,2026-08-01T22:21:39.151+09:00,3.470,30,8.96,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.385,,"{""0"": 109, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 109, ""1"": 132}",109,1,1,0,0,0.385,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
32,2026-08-01T22:21:39.270+09:00,3.589,31,8.94,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.302,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.302,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
33,2026-08-01T22:21:39.377+09:00,3.698,32,8.95,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.306,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.306,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
34,2026-08-01T22:21:39.485+09:00,3.805,33,8.96,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.184,,"{""0"": 136, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 136, ""1"": 134}",134,1,1,0,0,0.184,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
35,2026-08-01T22:21:39.587+09:00,3.906,34,8.99,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.283,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.283,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
36,2026-08-01T22:21:39.691+09:00,4.012,35,9.00,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.284,,"{""0"": 109, ""1"": 135, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 109, ""1"": 135}",109,1,1,0,0,0.284,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
37,2026-08-01T22:21:39.794+09:00,4.114,36,9.01,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.175,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.175,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
38,2026-08-01T22:21:39.915+09:00,4.234,37,9.00,0,STOPPED_RED,,1,1,1,-0.105580,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 129, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 129, ""1"": 134}",129,1,1,0,0,0.294,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
39,2026-08-01T22:21:40.015+09:00,4.336,38,9.01,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 132}",132,1,1,0,0,0.294,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
40,2026-08-01T22:21:40.125+09:00,4.446,39,9.02,0,STOPPED_RED,,1,1,1,-0.105279,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.180,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.180,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
41,2026-08-01T22:21:40.235+09:00,4.554,40,9.02,0,STOPPED_RED,,1,1,1,-0.105882,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.288,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
42,2026-08-01T22:21:40.329+09:00,4.650,41,9.05,0,STOPPED_RED,,1,1,1,-0.105882,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.284,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,0,0,0.284,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
43,2026-08-01T22:21:40.437+09:00,4.758,42,9.06,0,STOPPED_RED,,1,1,1,-0.104813,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.282,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.282,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
44,2026-08-01T22:21:40.544+09:00,4.863,43,9.07,0,STOPPED_RED,,1,1,1,-0.104813,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.387,,"{""0"": 250, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 132}",132,1,1,0,0,0.387,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
45,2026-08-01T22:21:40.650+09:00,4.971,44,9.07,0,STOPPED_RED,,1,1,1,-0.104512,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 132}",132,1,1,0,0,0.286,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
46,2026-08-01T22:21:40.758+09:00,5.080,45,9.07,0,STOPPED_RED,,1,1,1,-0.104512,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.183,,"{""0"": 250, ""1"": 131, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 131}",131,1,1,0,0,0.183,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
47,2026-08-01T22:21:40.877+09:00,5.196,46,9.06,0,STOPPED_RED,,1,1,1,-0.104512,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.299,,"{""0"": 250, ""1"": 133, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 133}",133,1,1,0,0,0.299,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
48,2026-08-01T22:21:40.980+09:00,5.301,47,9.07,0,STOPPED_RED,,1,1,1,-0.104512,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.301,,"{""0"": 250, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 132}",132,1,1,0,0,0.301,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
