frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
11,2026-08-01T16:10:50.985+09:00,3.485,10,3.18,0,DRIVING,,0,1,0,0.081689,-0.146950,-0.146950,0,741,unknown,0,unknown,0.000000,null,0.000000,0.276,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.276,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
12,2026-08-01T16:10:51.272+09:00,3.769,11,3.21,0,DRIVING,,0,1,0,0.081689,-0.146977,-0.146977,0,741,unknown,0,unknown,0.000000,null,0.000000,0.230,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.230,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
13,2026-08-01T16:10:51.598+09:00,4.096,12,3.20,0,DRIVING,,0,1,0,0.081782,-0.147331,-0.147331,0,741,unknown,0,unknown,0.000000,null,0.000000,0.266,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.266,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
14,2026-08-01T16:10:51.936+09:00,4.434,13,3.18,0,DRIVING,,0,1,0,0.081782,-0.147294,-0.147294,0,741,unknown,0,unknown,0.000000,null,0.000000,0.277,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.277,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
15,2026-08-01T16:10:52.236+09:00,4.734,14,3.19,0,DRIVING,,0,1,0,0.081689,-0.146934,-0.146934,0,741,unknown,0,unknown,0.000000,null,0.000000,0.238,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.238,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
16,2026-08-01T16:10:52.469+09:00,4.967,15,3.24,0,DRIVING,,0,1,0,0.081689,-0.146966,-0.146966,0,741,unknown,0,unknown,0.000000,null,0.000000,0.172,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.172,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
17,2026-08-01T16:10:52.752+09:00,5.252,16,3.25,0,DRIVING,,0,1,0,0.081689,-0.146988,-0.146988,0,741,unknown,0,unknown,0.000000,null,0.000000,0.226,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.226,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
18,2026-08-01T16:10:53.087+09:00,5.585,17,3.24,0,DRIVING,,0,1,0,0.081782,-0.147339,-0.147339,0,741,unknown,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.275,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
19,2026-08-01T16:10:53.395+09:00,5.894,18,3.24,0,DRIVING,,0,1,0,0.081689,-0.146965,-0.146965,0,741,unknown,0,unknown,0.000000,null,0.000000,0.248,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.248,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
20,2026-08-01T16:10:53.726+09:00,6.227,19,3.23,0,DRIVING,,0,1,0,0.081689,-0.146988,-0.146988,0,741,unknown,0,unknown,0.000000,null,0.000000,0.278,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.278,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
21,2026-08-01T16:10:54.007+09:00,6.508,20,3.24,0,DRIVING,,0,1,0,0.081689,-0.147004,-0.147004,0,740,unknown,0,unknown,0.000000,null,0.000000,0.226,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.226,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
22,2026-08-01T16:10:54.330+09:00,6.828,21,3.24,0,DRIVING,,0,1,0,0.081689,-0.147015,-0.147015,0,741,unknown,0,unknown,0.000000,null,0.000000,0.268,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.268,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
23,2026-08-01T16:10:54.652+09:00,7.150,22,3.23,0,DRIVING,,0,1,0,0.081689,-0.147023,-0.147023,0,741,unknown,0,unknown,0.000000,null,0.000000,0.261,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.261,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
24,2026-08-01T16:10:54.984+09:00,7.484,23,3.22,0,DRIVING,,0,1,0,0.081689,-0.147028,-0.147028,0,741,unknown,0,unknown,0.000000,null,0.000000,0.274,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.274,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
25,2026-08-01T16:10:55.294+09:00,7.792,24,3.22,0,DRIVING,,0,1,0,0.081782,-0.147367,-0.147367,0,741,unknown,0,unknown,0.000000,null,0.000000,0.252,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.252,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
26,2026-08-01T16:10:55.599+09:00,8.100,25,3.22,0,DRIVING,,0,1,0,0.081782,-0.147319,-0.147319,0,741,unknown,0,unknown,0.000000,null,0.000000,0.251,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.251,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
27,2026-08-01T16:10:55.855+09:00,8.353,26,3.24,0,DRIVING,,0,1,0,0.081782,-0.147286,-0.147286,0,741,green,0,unknown,0.000000,null,0.000000,0.200,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.200,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
28,2026-08-01T16:10:56.165+09:00,8.666,27,3.24,0,DRIVING,,0,1,0,0.081689,-0.146928,-0.146928,0,741,unknown,0,unknown,0.000000,null,0.000000,0.255,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.255,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
29,2026-08-01T16:10:56.390+09:00,8.888,28,3.27,0,DRIVING,,0,1,0,0.081689,-0.146962,-0.146962,0,741,green,0,unknown,0.000000,null,0.000000,0.168,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.168,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
30,2026-08-01T16:10:56.683+09:00,9.182,29,3.28,0,DRIVING,,0,1,0,0.081689,-0.146986,-0.146986,0,741,green,0,unknown,0.000000,null,0.000000,0.237,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.237,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
31,2026-08-01T16:10:56.993+09:00,9.490,30,3.28,0,DRIVING,,0,1,0,0.081689,-0.147002,-0.147002,0,740,unknown,0,unknown,0.000000,null,0.000000,0.253,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.253,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
32,2026-08-01T16:10:57.258+09:00,9.756,31,3.29,0,DRIVING,,0,1,0,0.081689,-0.147014,-0.147014,0,741,unknown,0,unknown,0.000000,null,0.000000,0.204,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.204,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
33,2026-08-01T16:10:57.521+09:00,10.022,32,3.30,0,DRIVING,,0,1,0,0.081782,-0.147357,-0.147357,0,741,unknown,0,unknown,0.000000,null,0.000000,0.209,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.209,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
34,2026-08-01T16:10:57.793+09:00,10.291,33,3.31,0,DRIVING,,0,1,0,0.081782,-0.147312,-0.147312,0,741,unknown,0,unknown,0.000000,null,0.000000,0.217,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.217,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
35,2026-08-01T16:10:58.033+09:00,10.529,34,3.33,0,DRIVING,,0,1,0,0.081782,-0.147281,-0.147281,0,741,green,0,unknown,0.000000,null,0.000000,0.182,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.182,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
36,2026-08-01T16:10:58.280+09:00,10.778,35,3.35,0,DRIVING,,0,1,0,0.081782,-0.147259,-0.147259,0,741,unknown,0,unknown,0.000000,null,0.000000,0.189,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.189,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
37,2026-08-01T16:10:58.583+09:00,11.085,36,3.35,0,DRIVING,,0,1,0,0.081782,-0.147244,-0.147244,0,741,unknown,0,unknown,0.000000,null,0.000000,0.248,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.248,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
38,2026-08-01T16:10:58.866+09:00,11.366,37,3.35,0,DRIVING,,0,1,0,0.081782,-0.147233,-0.147233,0,740,unknown,0,unknown,0.000000,null,0.000000,0.233,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.233,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
39,2026-08-01T16:10:59.154+09:00,11.653,38,3.35,0,DRIVING,,0,1,0,0.081782,-0.147226,-0.147226,0,741,unknown,0,unknown,0.000000,null,0.000000,0.228,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.228,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
40,2026-08-01T16:10:59.463+09:00,11.964,39,3.35,0,DRIVING,,0,1,0,0.081782,-0.147220,-0.147220,0,741,green,0,unknown,0.000000,null,0.000000,0.254,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.254,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
41,2026-08-01T16:10:59.722+09:00,12.221,40,3.36,0,DRIVING,,0,1,0,0.081782,-0.147217,-0.147217,0,741,green,0,unknown,0.000000,null,0.000000,0.206,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.206,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
42,2026-08-01T16:11:00.023+09:00,12.524,41,3.36,0,DRIVING,,0,1,0,0.081782,-0.147214,-0.147214,0,741,green,0,unknown,0.000000,null,0.000000,0.245,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.245,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
43,2026-08-01T16:11:00.272+09:00,12.770,42,3.37,0,DRIVING,,0,1,0,0.081782,-0.147212,-0.147212,0,740,green,0,unknown,0.000000,null,0.000000,0.191,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.191,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
44,2026-08-01T16:11:00.585+09:00,13.084,43,3.37,0,DRIVING,,0,1,0,0.081782,-0.147211,-0.147211,0,741,green,0,unknown,0.000000,null,0.000000,0.258,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.258,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
45,2026-08-01T16:11:00.847+09:00,13.346,44,3.38,0,DRIVING,,0,1,0,0.081782,-0.147210,-0.147210,0,741,green,0,unknown,0.000000,null,0.000000,0.205,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.205,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
46,2026-08-01T16:11:01.184+09:00,13.682,45,3.37,0,DRIVING,,0,1,0,0.081782,-0.147210,-0.147210,0,741,green,0,unknown,0.000000,null,0.000000,0.279,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.279,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
47,2026-08-01T16:11:01.423+09:00,13.920,46,3.38,0,DRIVING,,0,1,0,0.081782,-0.147209,-0.147209,0,741,green,0,unknown,0.000000,null,0.000000,0.174,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.174,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
48,2026-08-01T16:11:01.747+09:00,14.247,47,3.38,0,DRIVING,,0,1,0,0.081782,-0.147209,-0.147209,0,741,green,0,unknown,0.000000,null,0.000000,0.267,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
