frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
1,2026-08-01T21:59:12.316+09:00,0.200,0,5.59,0,DRIVING,state:None->DRIVING;phase:None->KEEP_PAUSED,0,1,0,-0.026087,0.046956,0.046956,0,748,green,0,unknown,0.000000,null,0.000000,0.176,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.176,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
2,2026-08-01T21:59:12.435+09:00,0.329,1,6.44,0,DRIVING,,0,1,0,-0.026932,0.050001,0.050001,0,748,green,0,unknown,0.000000,null,0.000000,0.079,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.079,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
3,2026-08-01T21:59:12.540+09:00,0.432,2,7.27,0,DRIVING,,0,1,0,-0.027567,0.051827,0.051827,0,748,green,0,unknown,0.000000,null,0.000000,0.181,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.181,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
4,2026-08-01T21:59:12.640+09:00,0.533,3,7.77,0,DRIVING,,0,1,0,-0.028042,0.052877,0.052877,0,748,green,0,unknown,0.000000,null,0.000000,0.174,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.174,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
5,2026-08-01T21:59:12.756+09:00,0.650,4,7.92,0,DRIVING,,0,1,0,-0.028399,0.053441,0.053441,0,748,green,0,unknown,0.000000,null,0.000000,0.183,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.183,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
6,2026-08-01T21:59:12.870+09:00,0.762,5,8.08,0,DRIVING,,0,1,0,-0.028667,0.053707,0.053707,0,748,green,0,unknown,0.000000,null,0.000000,0.295,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.295,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
7,2026-08-01T21:59:12.974+09:00,0.867,6,8.24,0,DRIVING,,0,1,0,-0.028867,0.053798,0.053798,0,748,green,0,unknown,0.000000,null,0.000000,0.304,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.304,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
8,2026-08-01T21:59:13.083+09:00,0.976,7,8.35,0,DRIVING,,0,1,0,-0.029018,0.053788,0.053788,0,748,green,0,unknown,0.000000,null,0.000000,0.296,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.296,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
9,2026-08-01T21:59:13.192+09:00,1.084,8,8.46,0,DRIVING,,0,1,0,-0.029131,0.053728,0.053728,0,748,green,0,unknown,0.000000,null,0.000000,0.403,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.403,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
10,2026-08-01T21:59:13.296+09:00,1.189,9,8.54,0,DRIVING,,0,1,0,-0.029215,0.053645,0.053645,0,748,green,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.291,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
11,2026-08-01T21:59:13.403+09:00,1.296,10,8.61,0,DRIVING,,0,1,0,-0.029279,0.053556,0.053556,0,748,green,0,unknown,0.000000,null,0.000000,0.289,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.289,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
12,2026-08-01T21:59:13.515+09:00,1.408,11,8.64,0,DRIVING,,0,1,0,-0.029326,0.053471,0.053471,0,747,green,0,unknown,0.000000,null,0.000000,0.400,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.400,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
13,2026-08-01T21:59:13.618+09:00,1.512,12,8.71,0,DRIVING,,0,1,0,-0.029362,0.053395,0.053395,0,748,green,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.292,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
14,2026-08-01T21:59:13.725+09:00,1.617,13,8.75,0,DRIVING,,0,1,0,-0.029389,0.053328,0.053328,0,748,green,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.291,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
15,2026-08-01T21:59:13.832+09:00,1.724,14,8.80,0,DRIVING,,0,1,0,-0.029409,0.053272,0.053272,0,747,green,0,unknown,0.000000,null,0.000000,0.396,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.396,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
16,2026-08-01T21:59:13.935+09:00,1.827,15,8.84,0,DRIVING,,0,1,0,-0.029424,0.053226,0.053226,0,748,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.286,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
17,2026-08-01T21:59:14.039+09:00,1.931,16,8.88,0,DRIVING,,0,1,0,-0.029435,0.053188,0.053188,0,748,green,0,unknown,0.000000,null,0.000000,0.283,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.283,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
18,2026-08-01T21:59:14.140+09:00,2.031,17,8.94,0,DRIVING,,0,1,0,-0.029444,0.053157,0.053157,0,747,green,0,unknown,0.000000,null,0.000000,0.383,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.383,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
19,2026-08-01T21:59:14.231+09:00,2.124,18,9.02,0,DRIVING,,0,1,0,-0.029450,0.053132,0.053132,0,747,green,0,unknown,0.000000,null,0.000000,0.266,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.266,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
20,2026-08-01T21:59:14.337+09:00,2.230,19,9.04,0,DRIVING,,0,1,0,-0.029455,0.053113,0.053113,0,748,green,0,unknown,0.000000,null,0.000000,0.167,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.167,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
21,2026-08-01T21:59:14.442+09:00,2.334,20,9.07,0,DRIVING,,0,1,0,-0.029459,0.053098,0.053098,0,747,green,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.271,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
22,2026-08-01T21:59:14.536+09:00,2.429,21,9.12,0,DRIVING,,0,1,0,-0.029461,0.053086,0.053086,0,748,green,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.275,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
23,2026-08-01T21:59:14.647+09:00,2.539,22,9.12,0,DRIVING,,0,1,0,-0.029463,0.053076,0.053076,0,747,green,0,unknown,0.000000,null,0.000000,0.174,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.174,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
24,2026-08-01T21:59:14.749+09:00,2.641,23,9.15,0,DRIVING,,0,1,0,-0.029465,0.053069,0.053069,0,748,green,0,unknown,0.000000,null,0.000000,0.274,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.274,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
25,2026-08-01T21:59:14.851+09:00,2.744,24,9.17,0,DRIVING,,0,1,0,-0.029466,0.053063,0.053063,0,748,green,0,unknown,0.000000,null,0.000000,0.284,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.284,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
26,2026-08-01T21:59:14.964+09:00,2.857,25,9.16,0,DRIVING,,0,1,0,-0.029467,0.053059,0.053059,0,748,green,0,unknown,0.000000,null,0.000000,0.182,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.182,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
27,2026-08-01T21:59:15.074+09:00,2.967,26,9.16,0,DRIVING,,0,1,0,-0.029467,0.053056,0.053056,0,747,green,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.291,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
28,2026-08-01T21:59:15.186+09:00,3.080,27,9.15,0,DRIVING,,0,1,0,-0.029468,0.053053,0.053053,0,748,green,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.305,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
29,2026-08-01T21:59:15.291+09:00,3.184,28,9.16,0,DRIVING,,0,1,0,-0.029468,0.053051,0.053051,0,747,green,0,unknown,0.000000,null,0.000000,0.186,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.186,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
30,2026-08-01T21:59:15.397+09:00,3.290,29,9.17,0,DRIVING,,0,1,0,-0.029644,0.053680,0.053680,0,748,green,0,unknown,0.000000,null,0.000000,0.290,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.290,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
31,2026-08-01T21:59:15.501+09:00,3.394,30,9.18,0,DRIVING,,0,1,0,-0.029766,0.054023,0.054023,0,748,green,0,unknown,0.000000,null,0.000000,0.283,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.283,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
32,2026-08-01T21:59:15.605+09:00,3.499,31,9.19,0,DRIVING,,0,1,0,-0.029729,0.053759,0.053759,0,747,green,0,unknown,0.000000,null,0.000000,0.285,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.285,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
33,2026-08-01T21:59:15.712+09:00,3.605,32,9.20,0,DRIVING,,0,1,0,-0.029654,0.053413,0.053413,0,748,green,0,unknown,0.000000,null,0.000000,0.388,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.388,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
34,2026-08-01T21:59:15.809+09:00,3.702,33,9.23,0,DRIVING,,0,1,0,-0.029597,0.053197,0.053197,0,749,green,0,unknown,0.000000,null,0.000000,0.278,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.278,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
35,2026-08-01T21:59:15.920+09:00,3.813,34,9.23,0,DRIVING,,0,1,0,-0.029458,0.052720,0.052720,0,748,green,0,unknown,0.000000,null,0.000000,0.283,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.283,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
36,2026-08-01T21:59:16.035+09:00,3.928,35,9.21,0,DRIVING,,0,1,0,-0.027212,0.044725,0.044725,0,747,green,0,unknown,0.000000,null,0.000000,0.399,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.399,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
37,2026-08-01T21:59:16.133+09:00,4.026,36,9.23,0,DRIVING,,0,1,0,-0.026990,0.045202,0.045202,0,747,green,0,unknown,0.000000,null,0.000000,0.295,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.295,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
38,2026-08-01T21:59:16.235+09:00,4.128,37,9.24,0,DRIVING,,0,1,0,-0.026562,0.044676,0.044676,0,747,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.286,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
39,2026-08-01T21:59:16.344+09:00,4.237,38,9.24,0,DRIVING,,0,1,0,-0.026138,0.044092,0.044092,0,748,green,0,unknown,0.000000,null,0.000000,0.392,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.392,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
40,2026-08-01T21:59:16.455+09:00,4.349,39,9.23,0,DRIVING,,0,1,0,-0.026051,0.044663,0.044663,0,749,green,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.293,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
41,2026-08-01T21:59:16.558+09:00,4.451,40,9.25,0,DRIVING,,0,1,0,-0.026120,0.045583,0.045583,0,747,green,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.293,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
42,2026-08-01T21:59:16.668+09:00,4.561,41,9.25,0,DRIVING,,0,1,0,-0.026053,0.045771,0.045771,0,747,green,0,unknown,0.000000,null,0.000000,0.402,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.402,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
43,2026-08-01T21:59:16.769+09:00,4.663,42,9.26,0,DRIVING,,0,1,0,-0.025986,0.045866,0.045866,0,747,green,0,unknown,0.000000,null,0.000000,0.284,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.284,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
44,2026-08-01T21:59:16.872+09:00,4.766,43,9.27,0,DRIVING,,0,1,0,-0.020716,0.027168,0.027168,0,747,green,0,unknown,0.000000,null,0.000000,0.284,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.284,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
45,2026-08-01T21:59:16.971+09:00,4.865,44,9.29,0,DRIVING,,0,1,0,-0.017497,0.018613,0.018613,0,747,green,0,unknown,0.000000,null,0.000000,0.382,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.382,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
46,2026-08-01T21:59:17.066+09:00,4.959,45,9.31,0,DRIVING,,0,1,0,-0.017144,0.021209,0.021209,0,747,green,0,unknown,0.000000,null,0.000000,0.268,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.268,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
47,2026-08-01T21:59:17.175+09:00,5.069,46,9.30,0,DRIVING,,0,1,0,-0.017066,0.023822,0.023822,0,747,green,0,unknown,0.000000,null,0.000000,0.274,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.274,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
48,2026-08-01T21:59:17.286+09:00,5.179,47,9.30,0,DRIVING,,0,1,0,-0.017021,0.025731,0.025731,0,747,green,0,unknown,0.000000,null,0.000000,0.383,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.383,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
49,2026-08-01T21:59:17.380+09:00,5.274,48,9.32,0,DRIVING,,0,1,0,-0.016948,0.026940,0.026940,0,748,green,0,unknown,0.000000,null,0.000000,0.284,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.284,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
50,2026-08-01T21:59:17.484+09:00,5.378,49,9.33,0,DRIVING,,0,1,0,-0.017100,0.028558,0.028558,0,748,green,0,unknown,0.000000,null,0.000000,0.168,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.168,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
