frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
11,2026-08-01T16:05:27.019+09:00,3.335,10,3.33,0,DRIVING,,0,1,0,-0.246426,0.449889,0.449889,0,751,unknown,0,unknown,0.000000,null,0.000000,0.255,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.255,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
12,2026-08-01T16:05:27.311+09:00,3.626,11,3.34,0,DRIVING,,0,1,0,-0.246773,0.449241,0.449241,0,750,unknown,0,unknown,0.000000,null,0.000000,0.238,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.238,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
13,2026-08-01T16:05:27.610+09:00,3.928,12,3.33,0,DRIVING,,0,1,0,-0.247071,0.448801,0.448801,0,751,unknown,0,unknown,0.000000,null,0.000000,0.252,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.252,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
14,2026-08-01T16:05:27.935+09:00,4.248,13,3.32,0,DRIVING,,0,1,0,-0.247212,0.448086,0.448086,0,751,unknown,0,unknown,0.000000,null,0.000000,0.269,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.269,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
15,2026-08-01T16:05:28.260+09:00,4.578,14,3.30,0,DRIVING,,0,1,0,-0.247362,0.447696,0.447696,0,751,unknown,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.271,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
16,2026-08-01T16:05:28.578+09:00,4.893,15,3.29,0,DRIVING,,0,1,0,-0.247475,0.447368,0.447368,0,750,unknown,0,unknown,0.000000,null,0.000000,0.258,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.258,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
17,2026-08-01T16:05:28.823+09:00,5.138,16,3.33,0,DRIVING,,0,1,0,-0.247375,0.446434,0.446434,0,751,unknown,0,unknown,0.000000,null,0.000000,0.189,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.189,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
18,2026-08-01T16:05:29.117+09:00,5.435,17,3.33,0,DRIVING,,0,1,0,-0.247618,0.446960,0.446960,0,751,unknown,0,unknown,0.000000,null,0.000000,0.243,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.243,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
19,2026-08-01T16:05:29.411+09:00,5.729,18,3.33,0,DRIVING,,0,1,0,-0.247667,0.446761,0.446761,0,751,unknown,0,unknown,0.000000,null,0.000000,0.239,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.239,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
20,2026-08-01T16:05:29.759+09:00,6.075,19,3.31,0,DRIVING,,0,1,0,-0.247703,0.446605,0.446605,0,750,unknown,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.293,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
21,2026-08-01T16:05:30.003+09:00,6.317,20,3.34,0,DRIVING,,0,1,0,-0.247731,0.446482,0.446482,0,751,unknown,0,unknown,0.000000,null,0.000000,0.187,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.187,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
22,2026-08-01T16:05:30.238+09:00,6.553,21,3.37,0,DRIVING,,0,1,0,-0.247751,0.446386,0.446386,0,751,unknown,0,unknown,0.000000,null,0.000000,0.182,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.182,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
23,2026-08-01T16:05:30.520+09:00,6.839,22,3.38,0,DRIVING,,0,1,0,-0.247767,0.446312,0.446312,0,750,unknown,0,unknown,0.000000,null,0.000000,0.234,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.234,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
24,2026-08-01T16:05:30.834+09:00,7.150,23,3.37,0,DRIVING,,0,1,0,-0.247778,0.446254,0.446254,0,750,unknown,0,unknown,0.000000,null,0.000000,0.259,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.259,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
25,2026-08-01T16:05:31.144+09:00,7.459,24,3.36,0,DRIVING,,0,1,0,-0.247787,0.446209,0.446209,0,750,unknown,0,unknown,0.000000,null,0.000000,0.259,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.259,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
26,2026-08-01T16:05:31.488+09:00,7.803,25,3.34,0,DRIVING,,0,1,0,-0.247794,0.446175,0.446175,0,750,unknown,0,unknown,0.000000,null,0.000000,0.289,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.289,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
27,2026-08-01T16:05:31.793+09:00,8.109,26,3.34,0,DRIVING,,0,1,0,-0.248057,0.447081,0.447081,0,750,unknown,0,unknown,0.000000,null,0.000000,0.247,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.247,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
28,2026-08-01T16:05:32.091+09:00,8.410,27,3.34,0,DRIVING,,0,1,0,-0.247943,0.446495,0.446495,0,750,unknown,0,unknown,0.000000,null,0.000000,0.252,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.252,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
29,2026-08-01T16:05:32.391+09:00,8.709,28,3.34,0,DRIVING,,0,1,0,-0.247804,0.445934,0.445934,0,750,unknown,0,unknown,0.000000,null,0.000000,0.254,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.254,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
30,2026-08-01T16:05:32.698+09:00,9.016,29,3.34,0,DRIVING,,0,1,0,-0.248103,0.447048,0.447048,0,750,unknown,0,unknown,0.000000,null,0.000000,0.260,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.260,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
31,2026-08-01T16:05:33.008+09:00,9.324,30,3.33,0,DRIVING,,0,1,0,-0.248077,0.446814,0.446814,0,751,unknown,0,unknown,0.000000,null,0.000000,0.259,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.259,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
32,2026-08-01T16:05:33.316+09:00,9.631,31,3.33,0,DRIVING,,0,1,0,-0.247843,0.445890,0.445890,0,750,unknown,0,unknown,0.000000,null,0.000000,0.242,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.242,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
33,2026-08-01T16:05:33.621+09:00,9.940,32,3.33,0,DRIVING,,0,1,0,-0.247836,0.445931,0.445931,0,751,unknown,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.256,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
34,2026-08-01T16:05:33.851+09:00,10.167,33,3.35,0,DRIVING,,0,1,0,-0.247830,0.445963,0.445963,0,750,unknown,0,unknown,0.000000,null,0.000000,0.179,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.179,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
35,2026-08-01T16:05:34.136+09:00,10.453,34,3.36,0,DRIVING,,0,1,0,-0.247826,0.445987,0.445987,0,751,unknown,0,unknown,0.000000,null,0.000000,0.237,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.237,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
36,2026-08-01T16:05:34.475+09:00,10.789,35,3.35,0,DRIVING,,0,1,0,-0.247823,0.446005,0.446005,0,750,unknown,0,unknown,0.000000,null,0.000000,0.281,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.281,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
37,2026-08-01T16:05:34.728+09:00,11.045,36,3.36,0,DRIVING,,0,1,0,-0.247820,0.446019,0.446019,0,751,unknown,0,unknown,0.000000,null,0.000000,0.201,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.201,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
38,2026-08-01T16:05:35.106+09:00,11.421,37,3.34,0,DRIVING,,0,1,0,-0.248077,0.446962,0.446962,0,751,green,0,unknown,0.000000,null,0.000000,0.321,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.321,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
39,2026-08-01T16:05:35.368+09:00,11.683,38,3.35,0,DRIVING,,0,1,0,-0.247993,0.446533,0.446533,0,750,unknown,0,unknown,0.000000,null,0.000000,0.206,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.206,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
40,2026-08-01T16:05:35.601+09:00,11.917,39,3.36,0,DRIVING,,0,1,0,-0.247926,0.446246,0.446246,0,750,unknown,0,unknown,0.000000,null,0.000000,0.179,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.179,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
41,2026-08-01T16:05:35.961+09:00,12.272,40,3.35,0,DRIVING,,0,1,0,-0.247863,0.446026,0.446026,0,751,unknown,0,unknown,0.000000,null,0.000000,0.301,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.301,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
42,2026-08-01T16:05:36.343+09:00,12.657,41,3.33,0,DRIVING,,0,1,0,-0.247850,0.446019,0.446019,0,751,unknown,0,unknown,0.000000,null,0.000000,0.323,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.323,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
43,2026-08-01T16:05:36.594+09:00,12.909,42,3.34,0,DRIVING,,0,1,0,-0.248100,0.446951,0.446951,0,750,unknown,0,unknown,0.000000,null,0.000000,0.193,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.193,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
44,2026-08-01T16:05:36.845+09:00,13.161,43,3.35,0,DRIVING,,0,1,0,-0.247860,0.445977,0.445977,0,751,unknown,0,unknown,0.000000,null,0.000000,0.194,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.194,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
45,2026-08-01T16:05:37.079+09:00,13.395,44,3.37,0,DRIVING,,0,1,0,-0.248107,0.446918,0.446918,0,751,unknown,0,unknown,0.000000,null,0.000000,0.178,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.178,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
46,2026-08-01T16:05:37.485+09:00,13.800,45,3.34,0,DRIVING,,0,1,0,-0.247866,0.445951,0.445951,0,750,unknown,0,unknown,0.000000,null,0.000000,0.354,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.354,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
47,2026-08-01T16:05:37.821+09:00,14.136,46,3.33,0,DRIVING,,0,1,0,-0.247668,0.445301,0.445301,0,750,unknown,0,unknown,0.000000,null,0.000000,0.281,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.281,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
48,2026-08-01T16:05:38.090+09:00,14.405,47,3.34,0,DRIVING,,0,1,0,-0.247653,0.445397,0.445397,0,751,unknown,0,unknown,0.000000,null,0.000000,0.214,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.214,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
