frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_roi_normalized,car_roi_pixels,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
134,2026-08-02T03:38:16.414+09:00,49.819,133,3.00,0,DRIVING,,0,1,1,0,0,1,0.010455,3.006,5972,0,-0.018692,-0.018692,0,0,0.000,255,739,green,0.432,,0,unknown,0.000000,null,0.000000,0.279,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.279,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
135,2026-08-02T03:38:16.724+09:00,50.129,134,3.00,0,DRIVING,,0,1,1,0,0,1,0.010455,3.008,5977,0,-0.018730,-0.018730,0,0,0.000,255,739,green,0.350,,0,unknown,0.000000,null,0.000000,0.249,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.249,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
136,2026-08-02T03:38:17.222+09:00,50.627,135,2.94,0,DRIVING,,0,1,1,0,0,1,0.010455,3.012,5950,0,-0.018757,-0.018757,0,0,0.000,255,739,green,0.317,,0,unknown,0.000000,null,0.000000,0.441,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.441,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
137,2026-08-02T03:38:17.666+09:00,51.066,136,2.89,0,DRIVING,,0,1,1,0,0,1,0.010455,3.011,5972,0,-0.018775,-0.018775,0,0,0.000,255,740,unknown,0.508,,0,unknown,0.000000,null,0.000000,0.377,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.377,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
138,2026-08-02T03:38:17.900+09:00,51.297,137,2.87,0,DRIVING,,0,1,1,0,0,1,0.010455,3.010,5972,0,-0.018788,-0.018788,0,0,0.000,255,739,green,0.447,,0,unknown,0.000000,null,0.000000,0.609,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.609,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
139,2026-08-02T03:38:18.092+09:00,51.490,138,2.93,0,DRIVING,,0,1,1,0,0,1,0.010455,3.009,5972,0,-0.018797,-0.018797,0,0,0.000,255,740,green,0.239,,0,unknown,0.000000,null,0.000000,0.126,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.126,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
140,2026-08-02T03:38:18.417+09:00,51.821,139,2.91,0,DRIVING,,0,1,1,0,0,1,0.010455,3.009,5943,0,-0.018804,-0.018804,0,0,0.000,255,739,green,0.202,,0,unknown,0.000000,null,0.000000,0.456,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.456,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
141,2026-08-02T03:38:18.743+09:00,52.144,140,2.91,0,DRIVING,,0,1,1,0,0,1,0.010756,3.007,5996,0,-0.019893,-0.019893,0,0,0.000,255,739,green,0.327,,0,unknown,0.000000,null,0.000000,0.585,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.585,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
142,2026-08-02T03:38:18.992+09:00,52.393,141,2.94,0,DRIVING,,0,1,1,0,0,1,0.010619,3.006,5967,0,-0.019241,-0.019241,0,0,0.000,255,739,green,0.338,,0,unknown,0.000000,null,0.000000,0.513,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.513,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
143,2026-08-02T03:38:19.299+09:00,52.701,142,2.96,0,DRIVING,,0,1,1,0,0,1,0.010455,3.009,5936,0,-0.018611,-0.018611,0,0,0.000,255,740,green,0.255,,0,unknown,0.000000,null,0.000000,0.244,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.244,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
144,2026-08-02T03:38:19.657+09:00,53.059,143,2.96,0,DRIVING,,0,1,1,0,0,1,0.010455,3.007,5958,0,-0.018673,-0.018673,0,0,0.000,255,740,green,0.341,,0,unknown,0.000000,null,0.000000,0.270,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.270,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
145,2026-08-02T03:38:19.966+09:00,53.367,144,2.97,0,DRIVING,,0,1,1,0,0,1,0.010455,3.009,5965,0,-0.018717,-0.018717,0,0,0.000,255,740,green,0.339,,0,unknown,0.000000,null,0.000000,0.246,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.246,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
146,2026-08-02T03:38:20.344+09:00,53.749,145,2.96,0,DRIVING,,0,1,1,0,0,1,0.010455,3.011,5965,0,-0.018747,-0.018747,0,0,0.000,255,740,green,0.318,,0,unknown,0.000000,null,0.000000,0.316,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.316,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
147,2026-08-02T03:38:20.712+09:00,54.114,146,2.95,0,DRIVING,,0,1,1,0,0,1,0.010455,3.013,5936,0,-0.018769,-0.018769,0,0,0.000,255,739,green,0.385,,0,unknown,0.000000,null,0.000000,0.679,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,0,0,0.679,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
148,2026-08-02T03:38:21.014+09:00,54.416,147,2.99,0,DRIVING,,0,1,1,0,0,1,0.010455,3.014,5936,0,-0.018784,-0.018784,0,0,0.000,255,740,green,0.374,,0,unknown,0.000000,null,0.000000,0.239,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.239,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
149,2026-08-02T03:38:21.369+09:00,54.768,148,2.98,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5950,0,-0.018794,-0.018794,0,0,0.000,255,739,green,0.307,,0,unknown,0.000000,null,0.000000,0.290,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.290,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
150,2026-08-02T03:38:21.772+09:00,55.171,149,2.95,0,DRIVING,,0,1,1,0,0,1,0.010455,3.019,5950,0,-0.018802,-0.018802,0,0,0.000,255,740,green,0.362,,0,unknown,0.000000,null,0.000000,0.338,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.338,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
151,2026-08-02T03:38:22.122+09:00,55.523,150,2.93,0,DRIVING,,0,1,1,0,0,1,0.010455,3.018,5936,0,-0.018807,-0.018807,0,0,0.000,255,740,green,0.412,,0,unknown,0.000000,null,0.000000,0.688,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.688,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
152,2026-08-02T03:38:22.464+09:00,55.865,151,2.94,0,DRIVING,,0,1,1,0,0,1,0.010455,3.020,5950,0,-0.018810,-0.018810,0,0,0.000,255,739,green,0.356,,0,unknown,0.000000,null,0.000000,0.277,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.277,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
153,2026-08-02T03:38:22.776+09:00,56.181,152,2.94,0,DRIVING,,0,1,1,0,0,1,0.010455,3.019,5936,0,-0.018813,-0.018813,0,0,0.000,255,740,green,0.349,,0,unknown,0.000000,null,0.000000,0.252,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,0,0,0.252,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
154,2026-08-02T03:38:23.105+09:00,56.508,153,2.94,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5951,0,-0.018815,-0.018815,0,0,0.000,255,739,green,0.318,,0,unknown,0.000000,null,0.000000,0.267,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 127, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 127}",127,1,1,0,0,0.267,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
155,2026-08-02T03:38:23.447+09:00,56.853,154,2.93,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5943,0,-0.018816,-0.018816,0,0,0.000,255,740,green,0.334,,0,unknown,0.000000,null,0.000000,0.611,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.611,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
156,2026-08-02T03:38:23.805+09:00,57.211,155,2.93,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5950,0,-0.018817,-0.018817,0,0,0.000,255,740,green,0.352,,0,unknown,0.000000,null,0.000000,0.297,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.297,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
157,2026-08-02T03:38:24.201+09:00,57.603,156,2.91,0,DRIVING,,0,1,1,0,0,1,0.010455,3.017,5956,0,-0.018817,-0.018817,0,0,0.000,255,740,green,0.364,,0,unknown,0.000000,null,0.000000,0.328,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.328,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
158,2026-08-02T03:38:24.492+09:00,57.891,157,2.94,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5951,0,-0.018818,-0.018818,0,0,0.000,255,740,green,0.405,,0,unknown,0.000000,null,0.000000,0.221,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,0,0,0.221,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
159,2026-08-02T03:38:24.755+09:00,58.157,158,2.95,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5957,0,-0.018818,-0.018818,0,0,0.000,255,739,green,0.292,,0,unknown,0.000000,null,0.000000,0.486,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.486,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
160,2026-08-02T03:38:24.995+09:00,58.400,159,2.98,0,DRIVING,,0,1,1,0,0,1,0.010619,3.013,5946,0,-0.019411,-0.019411,0,0,0.000,255,740,green,0.271,,0,unknown,0.000000,null,0.000000,0.443,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.443,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
161,2026-08-02T03:38:25.369+09:00,58.770,160,2.97,0,DRIVING,,0,1,1,0,0,1,0.010455,3.013,5977,0,-0.018729,-0.018729,0,0,0.000,255,739,green,0.251,,0,unknown,0.000000,null,0.000000,0.551,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.551,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
162,2026-08-02T03:38:25.747+09:00,59.148,161,2.97,0,DRIVING,,0,1,1,0,0,1,0.010455,3.014,5965,0,-0.018756,-0.018756,0,0,0.000,255,740,green,0.383,,0,unknown,0.000000,null,0.000000,0.686,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.686,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
163,2026-08-02T03:38:26.071+09:00,59.471,162,3.00,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5936,0,-0.018775,-0.018775,0,0,0.000,255,740,red,0.384,,0,unknown,0.000000,null,0.000000,0.258,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.258,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
164,2026-08-02T03:38:26.383+09:00,59.786,163,3.01,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5977,0,-0.018788,-0.018788,0,0,0.000,255,740,green,0.328,,0,unknown,0.000000,null,0.000000,0.249,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.249,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
165,2026-08-02T03:38:26.750+09:00,60.151,164,2.99,0,DRIVING,,0,1,1,0,0,1,0.010455,3.014,5951,0,-0.018797,-0.018797,0,0,0.000,255,740,green,0.313,,0,unknown,0.000000,null,0.000000,0.307,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.001, ""1"": 0.001, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.306,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
166,2026-08-02T03:38:27.049+09:00,60.451,165,3.05,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5965,0,-0.018804,-0.018804,0,0,0.000,255,739,green,0.377,,0,unknown,0.000000,null,0.000000,0.235,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.235,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
167,2026-08-02T03:38:27.444+09:00,60.847,166,3.07,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5965,0,-0.018808,-0.018808,0,0,0.000,255,740,green,0.308,,0,unknown,0.000000,null,0.000000,0.630,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.630,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
168,2026-08-02T03:38:27.763+09:00,61.164,167,3.04,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5965,0,-0.018811,-0.018811,0,0,0.000,255,739,green,0.401,,0,unknown,0.000000,null,0.000000,0.253,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.253,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
169,2026-08-02T03:38:28.098+09:00,61.498,168,3.00,0,DRIVING,,0,1,1,0,0,1,0.010455,3.015,5977,0,-0.018813,-0.018813,0,0,0.000,255,740,green,0.332,,0,unknown,0.000000,null,0.000000,0.264,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.264,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
170,2026-08-02T03:38:28.347+09:00,61.749,169,3.02,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5936,0,-0.018815,-0.018815,0,0,0.000,255,739,green,0.336,,0,unknown,0.000000,null,0.000000,0.514,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.514,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
171,2026-08-02T03:38:28.634+09:00,62.039,170,3.03,0,DRIVING,,0,1,1,0,0,1,0.010455,3.014,5972,0,-0.018816,-0.018816,0,0,0.000,255,739,green,0.256,,0,unknown,0.000000,null,0.000000,0.474,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.474,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
172,2026-08-02T03:38:28.948+09:00,62.353,171,3.01,0,DRIVING,,0,1,1,0,0,1,0.010455,3.016,5962,0,-0.018817,-0.018817,0,0,0.000,255,740,green,0.291,,0,unknown,0.000000,null,0.000000,0.542,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.542,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
173,2026-08-02T03:38:29.333+09:00,62.737,172,2.99,0,DRIVING,,0,1,1,0,0,1,0.010619,3.014,5935,0,-0.019410,-0.019410,0,0,0.000,255,740,green,0.319,,0,unknown,0.000000,null,0.000000,0.640,"[0.2, 0.41, 0.8, 1.0]","[256, 295, 1024, 720]",,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.001, ""1"": 0.001, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.639,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
