frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
44,2026-08-02T02:53:24.919+09:00,5.250,43,8.36,0,DRIVING,,0,1,1,0,0,0,-0.017994,0.962,7745,0,0.031832,0.031832,0,0,0.000,255,748,green,0.280,,0,unknown,0.000000,null,0.000000,0.210,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.210,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
45,2026-08-02T02:53:25.042+09:00,5.374,44,8.34,0,DRIVING,,0,1,1,0,0,0,-0.018237,0.957,7702,0,0.032874,0.032874,0,0,0.000,255,748,green,0.370,,0,unknown,0.000000,null,0.000000,0.180,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.180,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
46,2026-08-02T02:53:25.136+09:00,5.467,45,8.31,0,DRIVING,,0,1,1,0,0,0,-0.018223,0.952,7706,0,0.032809,0.032809,0,0,0.000,255,748,green,0.372,,0,unknown,0.000000,null,0.000000,0.272,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.272,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
47,2026-08-02T02:53:25.221+09:00,5.552,46,8.39,0,DRIVING,,0,1,1,0,0,0,-0.018239,0.950,7702,0,0.032866,0.032866,0,0,0.000,255,748,green,0.220,,0,unknown,0.000000,null,0.000000,0.268,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.268,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
48,2026-08-02T02:53:25.349+09:00,5.681,47,8.47,0,DRIVING,,0,1,1,0,0,0,-0.018252,0.948,7702,0,0.032900,0.032900,0,0,0.000,255,748,green,0.181,,0,unknown,0.000000,null,0.000000,0.273,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.273,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
49,2026-08-02T02:53:25.453+09:00,5.785,48,8.42,0,DRIVING,,0,1,1,0,0,0,-0.018002,0.954,7745,0,0.031988,0.031988,0,0,0.000,255,748,green,0.216,,0,unknown,0.000000,null,0.000000,0.377,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.377,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
50,2026-08-02T02:53:25.583+09:00,5.914,49,8.32,0,DRIVING,,0,1,1,0,0,0,-0.017983,0.955,7717,0,0.032043,0.032043,0,0,0.000,255,748,green,0.235,,0,unknown,0.000000,null,0.000000,0.328,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.328,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
51,2026-08-02T02:53:25.666+09:00,5.996,50,8.35,0,DRIVING,,0,1,1,0,0,0,-0.018227,0.950,7706,0,0.033021,0.033021,0,0,0.000,255,748,green,0.238,,0,unknown,0.000000,null,0.000000,0.283,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.283,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
52,2026-08-02T02:53:25.808+09:00,6.139,51,8.29,0,DRIVING,,0,1,1,0,0,0,-0.018503,0.949,7702,0,0.033951,0.033951,0,0,0.000,255,748,green,0.324,,0,unknown,0.000000,null,0.000000,0.191,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.191,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
53,2026-08-02T02:53:25.933+09:00,6.265,52,8.34,0,DRIVING,,0,1,1,0,0,0,-0.018255,0.947,7702,0,0.032862,0.032862,0,0,0.000,255,748,green,0.357,,0,unknown,0.000000,null,0.000000,0.317,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.317,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
54,2026-08-02T02:53:26.063+09:00,6.395,53,8.41,0,DRIVING,,0,1,1,0,0,0,-0.018263,0.952,7710,0,0.032892,0.032892,0,0,0.000,255,748,green,0.266,,0,unknown,0.000000,null,0.000000,0.360,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.360,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
55,2026-08-02T02:53:26.184+09:00,6.515,54,8.32,0,DRIVING,,0,1,1,0,0,0,-0.018011,0.960,7754,0,0.031978,0.031978,0,0,0.000,255,748,green,0.133,,0,unknown,0.000000,null,0.000000,0.344,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.344,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
56,2026-08-02T02:53:26.276+09:00,6.607,55,8.32,0,DRIVING,,0,1,1,0,0,0,-0.017989,0.964,7767,0,0.032033,0.032033,0,0,0.000,255,748,green,0.254,,0,unknown,0.000000,null,0.000000,0.179,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.179,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
57,2026-08-02T02:53:26.455+09:00,6.787,56,8.29,0,DRIVING,,0,1,1,0,0,0,-0.018232,0.957,7706,0,0.033012,0.033012,0,0,0.000,255,748,green,0.218,,0,unknown,0.000000,null,0.000000,0.238,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.238,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
58,2026-08-02T02:53:26.561+09:00,6.892,57,8.25,0,DRIVING,,0,1,1,0,0,0,-0.018246,0.960,7726,0,0.033005,0.033005,0,0,0.000,255,748,green,0.180,,0,unknown,0.000000,null,0.000000,0.343,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.343,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
59,2026-08-02T02:53:26.647+09:00,6.974,58,8.27,0,DRIVING,,0,1,1,0,0,0,-0.018073,0.951,7687,0,0.032331,0.032331,0,0,0.000,255,748,green,0.286,,0,unknown,0.000000,null,0.000000,0.331,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.331,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
60,2026-08-02T02:53:26.746+09:00,7.076,59,8.42,0,DRIVING,,0,1,1,0,0,0,-0.018260,0.947,7706,0,0.033065,0.033065,0,0,0.000,255,748,green,0.197,,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.256,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
61,2026-08-02T02:53:26.925+09:00,7.257,60,8.25,0,DRIVING,,0,1,1,0,0,0,-0.018267,0.948,7715,0,0.033032,0.033032,0,0,0.000,255,748,green,0.188,,0,unknown,0.000000,null,0.000000,0.438,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.438,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
62,2026-08-02T02:53:27.090+09:00,7.421,61,8.19,0,DRIVING,,0,1,1,0,0,0,-0.018533,0.944,7692,0,0.033944,0.033944,0,0,0.000,255,749,green,0.281,,0,unknown,0.000000,null,0.000000,0.407,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.407,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
63,2026-08-02T02:53:27.177+09:00,7.508,62,8.33,0,DRIVING,,0,1,1,0,0,0,-0.018277,0.943,7698,0,0.032846,0.032846,0,0,0.000,255,748,green,0.347,,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.398,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
64,2026-08-02T02:53:27.275+09:00,7.607,63,8.40,0,DRIVING,,0,1,1,0,0,0,-0.018281,0.946,7710,0,0.032878,0.032878,0,0,0.000,255,748,green,0.435,,0,unknown,0.000000,null,0.000000,0.152,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.152,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
65,2026-08-02T02:53:27.374+09:00,7.706,64,8.37,0,DRIVING,,0,1,1,0,0,0,-0.018515,0.947,7710,0,0.033728,0.033728,0,0,0.000,255,748,green,0.352,,0,unknown,0.000000,null,0.000000,0.251,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.251,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
66,2026-08-02T02:53:27.532+09:00,7.864,65,8.31,0,DRIVING,,0,1,1,0,0,0,-0.018291,0.950,7706,0,0.032799,0.032799,0,0,0.000,255,748,green,0.200,,0,unknown,0.000000,null,0.000000,0.322,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.322,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
67,2026-08-02T02:53:27.621+09:00,7.953,66,8.42,0,DRIVING,,0,1,1,0,0,0,-0.018031,0.959,7760,0,0.031903,0.031903,0,0,0.000,255,748,green,0.260,,0,unknown,0.000000,null,0.000000,0.311,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.311,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
68,2026-08-02T02:53:27.758+09:00,8.089,67,8.31,0,DRIVING,,0,1,1,0,0,0,-0.018005,0.960,7738,0,0.031974,0.031974,0,0,0.000,255,748,green,0.251,,0,unknown,0.000000,null,0.000000,0.191,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.191,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
69,2026-08-02T02:53:27.846+09:00,8.178,68,8.36,0,DRIVING,,0,1,1,0,0,0,-0.018244,0.956,7702,0,0.032965,0.032965,0,0,0.000,255,748,green,0.227,,0,unknown,0.000000,null,0.000000,0.192,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.192,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
70,2026-08-02T02:53:27.945+09:00,8.276,69,8.43,0,DRIVING,,0,1,1,0,0,0,-0.018516,0.956,7706,0,0.033905,0.033905,0,0,0.000,255,748,green,0.318,,0,unknown,0.000000,null,0.000000,0.290,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.290,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
71,2026-08-02T02:53:28.072+09:00,8.403,70,8.52,0,DRIVING,,0,1,1,0,0,0,-0.018264,0.952,7703,0,0.032826,0.032826,0,0,0.000,255,748,green,0.327,,0,unknown,0.000000,null,0.000000,0.283,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.283,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
72,2026-08-02T02:53:28.190+09:00,8.522,71,8.53,0,DRIVING,,0,1,1,0,0,0,-0.018270,0.954,7706,0,0.032863,0.032863,0,0,0.000,255,748,green,0.229,,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
73,2026-08-02T02:53:28.282+09:00,8.612,72,8.69,0,DRIVING,,0,1,1,0,0,0,-0.018275,0.958,7745,0,0.032887,0.032887,0,0,0.000,255,749,green,0.249,,0,unknown,0.000000,null,0.000000,0.175,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.175,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
74,2026-08-02T02:53:28.407+09:00,8.738,73,8.60,0,DRIVING,,0,1,1,0,0,0,-0.018280,0.961,7745,0,0.032908,0.032908,0,0,0.000,255,748,green,0.212,,0,unknown,0.000000,null,0.000000,0.181,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.181,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
75,2026-08-02T02:53:28.569+09:00,8.900,74,8.51,0,DRIVING,,0,1,1,0,0,0,-0.017996,0.970,7769,0,0.031885,0.031885,0,0,0.000,255,748,green,0.219,,0,unknown,0.000000,null,0.000000,0.345,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.345,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
76,2026-08-02T02:53:28.668+09:00,8.999,75,8.49,0,DRIVING,,0,1,1,0,0,0,-0.018239,0.971,7745,0,0.032910,0.032910,0,0,0.000,255,748,green,0.290,,0,unknown,0.000000,null,0.000000,0.352,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.352,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
77,2026-08-02T02:53:28.760+09:00,9.091,76,8.47,0,DRIVING,,0,1,1,0,0,0,-0.018225,0.971,7745,0,0.032839,0.032839,0,0,0.000,255,748,green,0.265,,0,unknown,0.000000,null,0.000000,0.319,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.319,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
78,2026-08-02T02:53:28.858+09:00,9.190,77,8.55,0,DRIVING,,0,1,1,0,0,0,-0.018216,0.971,7745,0,0.032793,0.032793,0,0,0.000,255,748,green,0.359,,0,unknown,0.000000,null,0.000000,0.157,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.157,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
79,2026-08-02T02:53:29.012+09:00,9.344,78,8.43,0,DRIVING,,0,1,1,0,0,0,-0.018467,0.964,7702,0,0.033697,0.033697,0,0,0.000,255,748,green,0.293,,0,unknown,0.000000,null,0.000000,0.311,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.311,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
80,2026-08-02T02:53:29.133+09:00,9.464,79,8.45,0,DRIVING,,0,1,1,0,0,0,-0.017968,0.966,7745,0,0.031765,0.031765,0,0,0.000,255,748,green,0.252,,0,unknown,0.000000,null,0.000000,0.336,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.336,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
81,2026-08-02T02:53:29.224+09:00,9.556,80,8.43,0,DRIVING,,0,1,1,0,0,0,-0.018216,0.960,7702,0,0.032831,0.032831,0,0,0.000,255,748,green,0.278,,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.332,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
82,2026-08-02T02:53:29.398+09:00,9.730,81,8.35,0,DRIVING,,0,1,1,0,0,0,-0.018235,0.955,7730,0,0.032884,0.032884,0,0,0.000,255,748,green,0.368,,0,unknown,0.000000,null,0.000000,0.507,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.507,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
83,2026-08-02T02:53:29.527+09:00,9.858,82,8.35,0,DRIVING,,0,1,1,0,0,0,-0.018248,0.950,7711,0,0.032915,0.032915,0,0,0.000,255,748,green,0.178,,0,unknown,0.000000,null,0.000000,0.360,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.360,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
84,2026-08-02T02:53:29.612+09:00,9.944,83,8.45,0,DRIVING,,0,1,1,0,0,0,-0.018259,0.947,7706,0,0.032931,0.032931,0,0,0.000,255,748,green,0.131,,0,unknown,0.000000,null,0.000000,0.355,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.355,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
85,2026-08-02T02:53:29.710+09:00,10.041,84,8.51,0,DRIVING,,0,1,1,0,0,0,-0.018266,0.945,7706,0,0.032939,0.032939,0,0,0.000,255,748,green,0.217,,0,unknown,0.000000,null,0.000000,0.277,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.277,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
86,2026-08-02T02:53:29.811+09:00,10.143,85,8.49,0,DRIVING,,0,1,1,0,0,0,-0.018014,0.951,7745,0,0.032015,0.032015,0,0,0.000,255,748,green,0.189,,0,unknown,0.000000,null,0.000000,0.379,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.379,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
87,2026-08-02T02:53:30.004+09:00,10.335,86,8.45,0,DRIVING,,0,1,1,0,0,0,-0.018484,0.949,7702,0,0.033829,0.033829,0,0,0.000,255,748,green,0.202,,0,unknown,0.000000,null,0.000000,0.359,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.359,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
88,2026-08-02T02:53:30.093+09:00,10.425,87,8.49,0,DRIVING,,0,1,1,0,0,0,-0.018501,0.948,7702,0,0.033721,0.033721,0,0,0.000,255,748,green,0.295,,0,unknown,0.000000,null,0.000000,0.347,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.347,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
