frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,recovery_ramp_active,recovery_ramp_elapsed_s,recovery_ramp_pwm,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_roi_normalized,car_roi_pixels,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
100,2026-08-02T03:30:08.317+09:00,11.603,99,8.95,0,DRIVING,,0,1,1,0,0,0,0.038500,-0.163,7974,0,-0.069440,-0.069440,0,0,0.000,255,746,green,0.228,,0,unknown,0.000000,null,0.000000,0.275,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.275,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
101,2026-08-02T03:30:08.407+09:00,11.693,100,8.94,0,DRIVING,,0,1,1,0,0,0,0.038012,-0.164,7979,0,-0.067641,-0.067641,0,0,0.000,255,745,green,0.313,,0,unknown,0.000000,null,0.000000,0.238,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.238,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
102,2026-08-02T03:30:08.563+09:00,11.850,101,8.80,0,DRIVING,,0,1,1,0,0,0,0.037940,-0.163,7974,0,-0.067615,-0.067615,0,0,0.000,255,745,green,0.277,,0,unknown,0.000000,null,0.000000,0.395,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.395,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
103,2026-08-02T03:30:08.690+09:00,11.977,102,8.89,0,DRIVING,,0,1,1,0,0,0,0.038444,-0.162,7972,0,-0.069632,-0.069632,0,0,0.000,255,745,green,0.249,,0,unknown,0.000000,null,0.000000,0.339,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.339,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
104,2026-08-02T03:30:08.789+09:00,12.074,103,8.84,0,DRIVING,,0,1,1,0,0,0,0.038448,-0.161,7972,0,-0.069519,-0.069519,0,0,0.000,255,746,green,0.287,,0,unknown,0.000000,null,0.000000,0.346,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.346,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
105,2026-08-02T03:30:08.881+09:00,12.167,104,8.94,0,DRIVING,,0,1,1,0,0,0,0.038500,-0.161,7977,0,-0.069612,-0.069612,0,0,0.000,255,746,green,0.229,,0,unknown,0.000000,null,0.000000,0.155,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.155,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
106,2026-08-02T03:30:09.036+09:00,12.324,105,8.96,0,DRIVING,,0,1,1,0,0,0,0.038530,-0.161,7977,0,-0.069627,-0.069627,0,0,0.000,255,745,green,0.321,,0,unknown,0.000000,null,0.000000,0.311,"[0.2, 0.2, 0.8, 1.0]","[256, 144, 1024, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.311,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
107,2026-08-02T03:30:09.122+09:00,12.409,106,8.96,0,DRIVING,,0,1,1,0,0,0,0.038504,-0.162,7979,0,-0.069452,-0.069452,0,0,0.000,255,745,green,0.161,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.8, 0.8]","[256, 144, 1024, 576]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
108,2026-08-02T03:30:09.208+09:00,12.495,107,8.98,0,DRIVING,,0,1,1,0,0,0,0.038494,-0.161,7977,0,-0.069371,-0.069371,0,0,0.000,255,746,green,0.245,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.8, 0.8]","[256, 144, 1024, 576]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
109,2026-08-02T03:30:09.374+09:00,12.661,108,8.92,0,DRIVING,,0,1,1,0,0,0,0.038526,-0.161,7977,0,-0.069460,-0.069460,0,0,0.000,255,746,green,0.176,,0,unknown,0.000000,null,0.000000,0.219,"[0.2, 0.2, 0.8, 0.8]","[256, 144, 1024, 576]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.219,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
110,2026-08-02T03:30:09.561+09:00,12.849,109,8.66,0,DRIVING,,0,1,1,0,0,0,0.037982,-0.161,7977,0,-0.067471,-0.067471,0,0,0.000,255,745,green,0.259,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.8, 0.6]","[256, 144, 1024, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
111,2026-08-02T03:30:09.653+09:00,12.939,110,8.71,0,DRIVING,,0,1,1,0,0,0,0.038427,-0.162,7979,0,-0.069341,-0.069341,0,0,0.000,255,745,green,0.356,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.8, 0.6]","[256, 144, 1024, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
112,2026-08-02T03:30:09.739+09:00,13.026,111,8.76,0,DRIVING,,0,1,1,0,0,0,0.038436,-0.161,7972,0,-0.069321,-0.069321,0,0,0.000,255,746,green,0.278,,0,unknown,0.000000,null,0.000000,0.326,"[0.2, 0.2, 0.8, 0.6]","[256, 144, 1024, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.326,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
113,2026-08-02T03:30:09.826+09:00,13.113,112,8.90,0,DRIVING,,0,1,1,0,0,0,0.038482,-0.162,7979,0,-0.069446,-0.069446,0,0,0.000,255,745,green,0.181,,0,unknown,0.000000,null,0.000000,0.232,"[0.2, 0.2, 0.8, 0.6]","[256, 144, 1024, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.232,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
114,2026-08-02T03:30:10.021+09:00,13.308,113,8.72,0,DRIVING,,0,1,1,0,0,0,0.038468,-0.163,7979,0,-0.069343,-0.069343,0,0,0.000,255,746,green,0.176,,0,unknown,0.000000,null,0.000000,0.249,"[0.2, 0.2, 0.8, 0.6]","[256, 144, 1024, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.249,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
115,2026-08-02T03:30:10.126+09:00,13.413,114,8.68,0,DRIVING,,0,1,1,0,0,0,0.037939,-0.163,7979,0,-0.067409,-0.067409,0,0,0.000,255,745,green,0.287,,0,unknown,0.000000,null,0.000000,0.265,"[0.2, 0.2, 0.8, 0.6]","[256, 144, 1024, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.265,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
116,2026-08-02T03:30:10.285+09:00,13.571,115,8.51,0,DRIVING,,0,1,1,0,0,0,0.037885,-0.164,7979,0,-0.067479,-0.067479,0,0,0.000,255,746,green,0.301,,0,unknown,0.000000,null,0.000000,0.424,"[0.2, 0.2, 0.8, 0.6]","[256, 144, 1024, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.424,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
117,2026-08-02T03:30:10.413+09:00,13.700,116,8.61,0,DRIVING,,0,1,1,0,0,0,0.038412,-0.162,7972,0,-0.069588,-0.069588,0,0,0.000,255,746,green,0.269,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
118,2026-08-02T03:30:10.498+09:00,13.785,117,8.63,0,DRIVING,,0,1,1,0,0,0,0.038464,-0.163,7979,0,-0.069642,-0.069642,0,0,0.000,255,745,green,0.292,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
119,2026-08-02T03:30:10.600+09:00,13.887,118,8.60,0,DRIVING,,0,1,1,0,0,0,0.038455,-0.164,7983,0,-0.069487,-0.069487,0,0,0.000,255,745,green,0.234,,0,unknown,0.000000,null,0.000000,0.278,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.278,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
120,2026-08-02T03:30:10.784+09:00,14.072,119,8.39,0,DRIVING,,0,1,1,0,0,0,0.037938,-0.164,7979,0,-0.067547,-0.067547,0,0,0.000,255,745,green,0.330,,0,unknown,0.000000,null,0.000000,0.232,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.232,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
121,2026-08-02T03:30:10.874+09:00,14.162,120,8.42,0,DRIVING,,0,1,1,0,0,0,0.037933,-0.164,7979,0,-0.067750,-0.067750,0,0,0.000,255,746,green,0.173,,0,unknown,0.000000,null,0.000000,0.322,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.322,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
122,2026-08-02T03:30:10.958+09:00,14.244,121,8.65,0,DRIVING,,0,1,1,0,0,0,0.038447,-0.163,7977,0,-0.069761,-0.069761,0,0,0.000,255,746,green,0.262,,0,unknown,0.000000,null,0.000000,0.309,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.309,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
123,2026-08-02T03:30:11.041+09:00,14.329,122,8.73,0,DRIVING,,0,1,1,0,0,0,0.037981,-0.162,7977,0,-0.067916,-0.067916,0,0,0.000,255,746,green,0.176,,0,unknown,0.000000,null,0.000000,0.224,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.224,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
124,2026-08-02T03:30:11.217+09:00,14.504,123,8.51,0,DRIVING,,0,1,1,0,0,0,0.038484,-0.162,7977,0,-0.069860,-0.069860,0,0,0.000,255,746,green,0.170,,0,unknown,0.000000,null,0.000000,0.399,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.399,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
125,2026-08-02T03:30:11.424+09:00,14.711,124,8.33,0,DRIVING,,0,1,1,0,0,0,0.038527,-0.163,7983,0,-0.069838,-0.069838,0,0,0.000,255,746,green,0.261,,0,unknown,0.000000,null,0.000000,0.432,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.432,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
126,2026-08-02T03:30:11.586+09:00,14.874,125,8.17,0,DRIVING,,0,1,1,0,0,0,0.038550,-0.163,7979,0,-0.069776,-0.069776,0,0,0.000,255,746,green,0.387,,0,unknown,0.000000,null,0.000000,0.511,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.511,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
127,2026-08-02T03:30:11.670+09:00,14.958,126,8.19,0,DRIVING,,0,1,1,0,0,0,0.038528,-0.164,7983,0,-0.069581,-0.069581,0,0,0.000,255,745,green,0.373,,0,unknown,0.000000,null,0.000000,0.421,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.421,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
128,2026-08-02T03:30:11.762+09:00,15.048,127,8.27,0,DRIVING,,0,1,1,0,0,0,0.038551,-0.164,7979,0,-0.069595,-0.069595,0,0,0.000,255,746,green,0.459,,0,unknown,0.000000,null,0.000000,0.303,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.303,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
129,2026-08-02T03:30:11.906+09:00,15.194,128,8.17,0,DRIVING,,0,1,1,0,0,0,0.038011,-0.164,7974,0,-0.067588,-0.067588,0,0,0.000,255,746,green,0.340,,0,unknown,0.000000,null,0.000000,0.448,"[0.2, 0.2, 0.6, 0.6]","[256, 144, 768, 432]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.448,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
130,2026-08-02T03:30:12.012+09:00,15.299,129,8.12,0,DRIVING,,0,1,1,0,0,0,0.038497,-0.164,7979,0,-0.069587,-0.069587,0,0,0.000,255,746,green,0.240,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.6, 0.71]","[256, 144, 768, 511]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
131,2026-08-02T03:30:12.097+09:00,15.384,130,8.13,0,DRIVING,,0,1,1,0,0,0,0.038479,-0.163,7981,0,-0.069436,-0.069436,0,0,0.000,255,746,green,0.256,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.6, 0.92]","[256, 144, 768, 662]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
132,2026-08-02T03:30:12.220+09:00,15.507,131,8.20,0,DRIVING,,0,1,1,0,0,0,0.037948,-0.164,7979,0,-0.067471,-0.067471,0,0,0.000,255,746,green,0.215,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.6, 0.95]","[256, 144, 768, 684]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
133,2026-08-02T03:30:12.409+09:00,15.695,132,8.07,0,DRIVING,,0,1,1,0,0,0,0.038410,-0.164,7979,0,-0.069385,-0.069385,0,0,0.000,255,746,green,0.210,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.6, 1.0]","[256, 144, 768, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
134,2026-08-02T03:30:12.527+09:00,15.813,133,8.02,0,DRIVING,,0,1,1,0,0,0,0.037953,-0.163,7977,0,-0.067666,-0.067666,0,0,0.000,255,746,green,0.294,,0,unknown,0.000000,null,0.000000,,"[0.2, 0.2, 0.6, 1.0]","[256, 144, 768, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
135,2026-08-02T03:30:12.623+09:00,15.909,134,8.02,0,DRIVING,,0,1,1,0,0,0,0.038462,-0.164,7979,0,-0.069695,-0.069695,0,0,0.000,255,746,green,0.309,,0,unknown,0.000000,null,0.000000,0.367,"[0.2, 0.2, 0.6, 1.0]","[256, 144, 768, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.367,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
136,2026-08-02T03:30:12.763+09:00,16.050,135,8.05,0,DRIVING,,0,1,1,0,0,0,0.038502,-0.164,7983,0,-0.069699,-0.069699,0,0,0.000,255,746,green,0.403,,0,unknown,0.000000,null,0.000000,0.508,"[0.2, 0.2, 0.6, 1.0]","[256, 144, 768, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.508,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
137,2026-08-02T03:30:12.891+09:00,16.177,136,7.96,0,DRIVING,,0,1,1,0,0,0,0.038483,-0.164,7979,0,-0.069512,-0.069512,0,0,0.000,255,746,green,0.145,,0,unknown,0.000000,null,0.000000,0.330,"[0.2, 0.2, 0.6, 1.0]","[256, 144, 768, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.330,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
138,2026-08-02T03:30:12.976+09:00,16.264,137,7.96,0,DRIVING,,0,1,1,0,0,0,0.038478,-0.163,7977,0,-0.069421,-0.069421,0,0,0.000,255,746,green,0.130,,0,unknown,0.000000,null,0.000000,0.320,"[0.2, 0.2, 0.6, 1.0]","[256, 144, 768, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.320,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
139,2026-08-02T03:30:13.083+09:00,16.370,138,8.09,0,DRIVING,,0,1,1,0,0,0,0.038514,-0.164,7979,0,-0.069501,-0.069501,0,0,0.000,255,746,green,0.217,,0,unknown,0.000000,null,0.000000,0.428,"[0.2, 0.2, 0.6, 1.0]","[256, 144, 768, 720]",,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.428,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
